レコードID,会社名,医療機関コード（正）,郵便番号,都道府県／地域,市区町村,ウェブサイトURL,正規化名,名寄せキー種別,重複グループID,代表フラグ,検索クエリ
313700709105,いしだ眼科クリニック,2810107512,658-0054,兵庫県,神戸市東灘区御影中町１－１６－２０ポラリス御影２Ｆ,,いしだ眼科クリニック,CODE,G004594,代表,いしだ眼科クリニック 神戸市東灘区 公式サイト
313700662978,はぶクリニック,2810205159,657-0065,兵庫県,神戸市灘区宮山町３－３－１六甲駅前ビル１階,,はぶクリニック,CODE,G004595,代表,はぶクリニック 神戸市灘区 公式サイト
313707923153,冨田クリニック,2810104782,658-0011,兵庫県,神戸市東灘区森南町１丁目１２－１９,,冨田クリニック,CODE,G004596,代表,冨田クリニック 神戸市東灘区 公式サイト
313707843287,阿部病院,1810514313,912-0081,福井県,大野市元町８番６号,,阿部病院,CODE,G004597,代表,阿部病院 大野市 公式サイト
313553854195,高橋眼科　小浜診療所,1810414365,917-0063,福井県,小浜市小浜酒井１０－２,,高橋眼科小浜診療所,CODE,G004598,代表,高橋眼科 小浜診療所 小浜市 公式サイト
313504634561,土田クリニック,2810104204,658-0014,兵庫県,神戸市東灘区北青木３－８－３１サントノーレビル,,土田クリニック,CODE,G004599,代表,土田クリニック 神戸市東灘区 公式サイト
313707923152,大町市国民健康保険八坂診療所,2011217268,399-7301,長野県,大町市八坂１１０９番地１１,,大町市国民健康保険八坂診療所,CODE,G004600,代表,大町市国民健康保険八坂診療所 大町 公式サイト
313707873005,すがわら小児クリニック,2011417496,391-0001,長野県,茅野市ちの２５７番地３,,すがわら小児クリニック,CODE,G004601,代表,すがわら小児クリニック 茅野市 公式サイト
313707843286,林医院,1810314870,915-0264,福井県,越前市野岡町２１－３,,林医院,CODE,G004602,代表,林医院 越前市 公式サイト
313707806428,古島内科胃腸科医院,2010511497,395-0032,長野県,飯田市主税町５,,古島内科胃腸科医院,CODE,G004603,代表,古島内科胃腸科医院 飯田市 公式サイト
313707774673,エムズクリニック中軽井沢,2012117442,389-0111,長野県,北佐久郡軽井沢町長倉３４８６－４,,エムズクリニック中軽井沢,CODE,G004604,代表,エムズクリニック中軽井沢 北佐久郡軽井沢町 公式サイト
313700744905,医療法人平出クリニック　平出クリニック内科・産婦人科,2011417348,391-0001,長野県,茅野市ちの６２８番地１,,平出クリニック平出クリニック内科産婦人科,CODE,G004605,代表,医療法人平出クリニック 平出クリニック内科・産婦人科 茅野市 公式サイト
313561075447,安曇野ななき診療所,2014017475,399-7104,長野県,安曇野市明科七貴４５８８－１,,安曇野ななき診療所,CODE,G004606,代表,安曇野ななき診療所 安曇野市 公式サイト
313561075446,ヴェリタス堀金診療所,2014010546,399-8211,長野県,安曇野市堀金烏川５０２９番地,,ヴェリタス堀金診療所,CODE,G004607,代表,ヴェリタス堀金診療所 安曇野市 公式サイト
313553854194,中島医院,2012510984,399-2102,長野県,下伊那郡下條村陽皐２７３１番地,,中島医院,CODE,G004608,代表,中島医院 下伊那郡下條村 公式サイト
313707923151,医療法人　秀峰会　本多レディースクリニック,1810119857,910-0004,福井県,福井市宝永４丁目２番１８号,,秀峰会本多レディスクリニック,CODE,G004609,代表,医療法人 秀峰会 本多レディースクリニック 福井市 公式サイト
313707873004,ときのクリニック,2011517402,399-0706,長野県,塩尻市広丘原新田２１５番地３,,ときのクリニック,CODE,G004610,代表,ときのクリニック 塩尻市 公式サイト
313707843285,下鳥内科クリニック,2010710636,382-0914,長野県,須坂市大字幸高字苅屋２７８,,下鳥内科クリニック,CODE,G004611,代表,下鳥内科クリニック 須坂市 公式サイト
313707806427,おかもと内科クリニック,1810121259,918-8018,福井県,福井市大島町柳２１２,,おかもと内科クリニック,CODE,G004612,代表,おかもと内科クリニック 福井市 公式サイト
313707806426,箕輪ひまわりクリニック,2012417669,399-4601,長野県,上伊那郡箕輪町大字中箕輪４６０番地１,,箕輪ひまわりクリニック,CODE,G004613,代表,箕輪ひまわりクリニック 上伊那郡箕輪町 公式サイト
313707774672,あおぞらレディス＆マタニティクリニック,2010611057,392-0015,長野県,諏訪市中洲５７６４－１,,あおぞらレディス&マタニティクリニック,CODE,G004614,代表,あおぞらレディス&マタニティクリニック 諏訪市 公式サイト
313700744904,やまなみメンタルクリニック,2010219125,390-0851,長野県,松本市島内３４３－１,,やまなみメンタルクリニック,CODE,G004615,代表,やまなみメンタルクリニック 松本市 公式サイト
313700744903,はぎはら整形外科クリニック,1810214732,914-0814,福井県,敦賀市原４９号２４番地－２（木崎）,,はぎはら整形外科クリニック,CODE,G004616,代表,はぎはら整形外科クリニック 敦賀市 公式サイト
313656141538,つかはらペインクリニック,2010219158,390-0833,長野県,松本市双葉５番２０号　イオン南松本２階,,つかはらペインクリニック,CODE,G004617,代表,つかはらペインクリニック 松本市 公式サイト
313587873472,医療法人　古村医院,2012417438,399-0421,長野県,上伊那郡辰野町大字辰野１７８８,,古村医院,CODE,G004618,代表,医療法人 古村医院 上伊那郡辰野町 公式サイト
313587873471,山口内科,2012710634,399-7201,長野県,東筑摩郡生坂村５４５８－３,,山口内科,CODE,G004619,代表,山口内科 東筑摩郡生坂村 公式サイト
313553854193,清水整形外科クリニック,1810120111,918-8236,福井県,福井市和田中２丁目２１０,,清水整形外科クリニック,CODE,G004620,代表,清水整形外科クリニック 福井市 公式サイト
313553854192,山岸眼科クリニック,1810119881,910-0846,福井県,福井市四ツ井１丁目４－１,,山岸眼科クリニック,CODE,G004621,代表,山岸眼科クリニック 福井市 公式サイト
313544877806,南向診療所,2012417479,399-3801,長野県,上伊那郡中川村大草４０３７－１,,南向診療所,CODE,G004622,代表,南向診療所 上伊那郡中川村 公式サイト
313663161045,さかいざわクリニック,2015110287,381-0042,長野県,長野市稲田二丁目２８番１７号,,さかいざわクリニック,CODE,G004623,代表,さかいざわクリニック 長野市 公式サイト
313656141537,医療法人社団慈心会　北原内科,2010917389,396-0211,長野県,伊那市高遠町西高遠３０１,,慈心会北原内科,CODE,G004624,代表,医療法人社団慈心会 北原内科 伊那市 公式サイト
313571674862,独立行政法人国立病院機構　まつもと医療センター,2018010070,399-8701,長野県,松本市村井町南２丁目２０番３０号,,国立病院機構まつもと医療センタ,CODE,G004625,代表,独立行政法人国立病院機構 まつもと医療センター 松本市 公式サイト
313504634560,浦野耳鼻咽喉科医院,2010511687,395-0053,長野県,飯田市大久保町２５５３－１,,浦野耳鼻咽喉科医院,CODE,G004626,代表,浦野耳鼻咽喉科医院 飯田市 公式サイト
313504634559,国民健康保険　依田窪病院,2012217358,386-0603,長野県,小県郡長和町古町２８５７,,国民健康保険依田窪病院,CODE,G004627,代表,国民健康保険 依田窪病院 小県郡長和町 公式サイト
313707843284,医療法人　半田循環器科内科医院,2010317564,386-0034,長野県,上田市中之条４１６－３,,半田循環器科内科医院,CODE,G004628,代表,医療法人 半田循環器科内科医院 上田市 公式サイト
313700709104,耳鼻咽喉科・アレルギー科　たなかクリニック,1810121010,910-0142,福井県,福井市上森田１－４０３,,耳鼻咽喉科アレルギ科たなかクリニック,CODE,G004629,代表,耳鼻咽喉科・アレルギー科 たなかクリニック 福井市 公式サイト
313700709103,向山内科医院,2010417117,394-0026,長野県,岡谷市塚間町１－２－２０,,向山内科医院,CODE,G004630,代表,向山内科医院 岡谷市 公式サイト
313663161044,医療法人　臼田医院　うすだ医院,2010817225,384-0808,長野県,小諸市御影新田池の上２１３１－１１,,臼田医院うすだ医院,CODE,G004631,代表,医療法人 臼田医院 うすだ医院 小諸市 公式サイト
313571674861,松本市医師会検査健診センター診療所,2010217285,390-0875,長野県,松本市城西２丁目５番５号,,松本市医師会検査健診センタ診療所,CODE,G004632,代表,松本市医師会検査健診センター診療所 松本市 公式サイト
313544877805,塔の原　内川医院,2014010041,399-7102,長野県,安曇野市明科中川手２２４３ー１,,塔の原内川医院,CODE,G004633,代表,塔の原 内川医院 安曇野市 公式サイト
313707806425,中高医師会休日診療所,2011117054,383-0021,長野県,中野市西１丁目１番７号,,中高医師会休日診療所,CODE,G004634,代表,中高医師会休日診療所 中野市 公式サイト
313700782788,あゆみ緩和ケアクリニック,2010318257,386-0018,長野県,上田市常田３丁目１５番５８号ＴＯＳＨＩビル１Ｆ,,あゆみ緩和ケアクリニック,CODE,G004635,代表,あゆみ緩和ケアクリニック 上田市 公式サイト
313700782787,医療法人博友会　三科医院,1911810347,406-0003,山梨県,笛吹市春日居町桑戸６９８－１,,博友会三科医院,CODE,G004636,代表,医療法人博友会 三科医院 笛吹市 公式サイト
313700744902,天龍村国民健康保険診療所,2012517682,399-1201,長野県,下伊那郡天龍村平岡９２４番地１,,天龍村国民健康保険診療所,CODE,G004637,代表,天龍村国民健康保険診療所 下伊那郡天龍村 公式サイト
313700662977,医療法人　松井皮膚科クリニック,2010118343,381-2221,長野県,長野市川中島町御厨５８－１,,松井皮膚科クリニック,CODE,G004638,代表,医療法人 松井皮膚科クリニック 長野市 公式サイト
313571674860,清水診療所,1810121101,910-3634,福井県,福井市大森町３８－３,,清水診療所,CODE,G004639,代表,清水診療所 福井市 公式サイト
313707923150,くぼた眼科,2010212880,399-0036,長野県,松本市村井町南１－３６－１３ちくま第２ビル　３Ｆ,,くぼた眼科,CODE,G004640,代表,くぼた眼科 松本市 公式サイト
313707774671,脳とからだのくらしまクリニック,2010119663,381-2214,長野県,長野市稲里町田牧１３１０番地５,,脳とからだのくらしまクリニック,CODE,G004641,代表,脳とからだのくらしまクリニック 長野市 公式サイト
313700662976,医療法人　酒井診療所,2010118012,381-2205,長野県,長野市青木島町大塚７２－１,,酒井診療所,CODE,G004642,代表,医療法人 酒井診療所 長野市 公式サイト
313707843283,かとうメンタルクリニック,2010212609,390-0872,長野県,松本市北深志１－５－１８,,かとうメンタルクリニック,CODE,G004643,代表,かとうメンタルクリニック 松本市 公式サイト
313656141536,医療法人　松田内科医院,2010217475,399-0039,長野県,松本市小屋北１－１５－３３,,松田内科医院,CODE,G004644,代表,医療法人 松田内科医院 松本市 公式サイト
313587873470,としだ内科,2010119309,381-2224,長野県,長野市川中島町原５６番地１,,としだ内科,CODE,G004645,代表,としだ内科 長野市 公式サイト
313587873469,医療法人　康成会　太田糖尿病内科クリニック,2010117543,380-0802,長野県,長野市上松４－１－３,,康成会太田糖尿病内科クリニック,CODE,G004646,代表,医療法人 康成会 太田糖尿病内科クリニック 長野市 公式サイト
313707806424,医療法人啓徹会　西条メディカルクリニック,1910812401,409-3866,山梨県,中巨摩郡昭和町西条５００３番地２,,啓徹会西条メディカルクリニック,CODE,G004647,代表,医療法人啓徹会 西条メディカルクリニック 中巨摩郡昭和町 公式サイト
313561075445,医療法人信愛会　田中病院,2010117493,381-0037,長野県,長野市西和田１－２９－８,,信愛会田中病院,CODE,G004648,代表,医療法人信愛会 田中病院 長野市 公式サイト
